Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
0,2,0,1.3249392002953002,0,0,-0.4660210022171508,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,2.2890940401472393,1,1,2.0194685842347457,1,0.6792945838081278,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,-0.5292047224968899,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.43495011735504896,0,0,-0.8475654562777489,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.6957679848537381,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,3,0,1.3249392002953002,0,0,-0.8415091951021839,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,0,2,-0.8172841503999237,0,0.6792945838081278,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.5832816311784242,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.5091158742667365,1,1,-0.022702684165789206,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.38087320867351465,0,0,0.40608060706421645,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,1.4732707141186754,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,1.4732707141186754,1,0,1.565452486442866,1,0.059159876663617626,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2,1,-0.38087320867351465,2,1,0.115380070637094,0,1.299429290952638,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.805778901913487,0,0,0.8615114474667082,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.1024419295602375,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.43495011735504896,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.5091158742667365,1,0,-0.4393734530446646,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.06412133279661097,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.15837593793845184,0,0,0.28495538355291544,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.5292047224968899,1,2,0.8217436140834778,0,1.299429290952638,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,1,0.805778901913487,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,1,0.7316131450017994,1,5,0.3225042028414187,0,3.1598334123861687,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.851199212983088,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,1,0,-0.4417959575148906,0,0.059159876663617626,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.43495011735504896,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.38087320867351465,1,2,1.9564834680088692,0,1.299429290952638,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,0.3607843604433614,1,1,-0.495091055859863,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.23254169485013945,1,0,-0.4127259038721783,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,-1.8641883469072666,2,1,0.6967811434913388,1,1.299429290952638,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0,2,0,-0.23254169485013945,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.15837593793845184,1,0,-0.49246506101413806,0,0.059159876663617626,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.9541104157368622,1,0,1.3534833452980894,1,0.059159876663617626,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,3,0,-0.677536236320265,1,1,-0.43008557090581806,0,0.6792945838081278,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.4127259038721783,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,2.3632597970589266,0,0,0.3731733063406661,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,2,0,2.0665967694121763,0,0,-0.5944137391391299,0,-0.5609748304808925,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,1,-0.6033704794085775,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8180932668929792,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,3.772409178380991,0,0,0.2607303388506552,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0,1.6216022279420506,0,0,-0.8509957226075889,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.21245284661998617,0,0,0.28495538355291544,1,-0.5609748304808925,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,1,0,0.805778901913487,0,0,1.810125437935694,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-1.4933595623488287,3,2,0.1589851511011623,0,2.5396987052416584,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.08421018102676424,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,0.21245284661998617,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,1,1,0.07904250358370371,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.8799446588251746,0,5,0.7300905799569466,0,2.5396987052416584,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,1,0,-0.4127259038721783,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.677536236320265,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.38087320867351465,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,3,1,-2.012519860730642,3,2,0.1589851511011623,0,2.5396987052416584,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.23254169485013945,0,0,1.544454217694947,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-2.1052270568702514,2,1,-0.25970598650588167,0,1.299429290952638,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,1.3991049572069878,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3,0,-0.7517019932319526,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,1.9924310125004887,0,0,0.5272058305755174,1,-0.5609748304808925,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8269741682808278,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.45503896558520224,0,0,-0.8269741682808278,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.8258677501436402,0,1,-0.0784202869809876,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.784178204309815,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,0,-0.8134469033190858,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,0,0,-0.8657342398044441,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.38087320867351465,2,0,2.0194685842347457,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.21245284661998617,1,1,-0.4417959575148906,0,0.6792945838081278,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2,0,-0.45503896558520224,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,2.1407625263238637,0,2,2.0194685842347457,1,0.6792945838081278,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1,0,1.547436471030363,2,0,2.0194685842347457,0,0.6792945838081278,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,3,0,0.805778901913487,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.3249392002953002,0,0,0.04694431935320887,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,3,0,0.5091158742667365,0,0,-0.8296001631265528,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.677536236320265,1,0,-0.8088053847541327,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.21245284661998617,2,0,2.0194685842347457,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.30670745176182707,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.0282761726485499,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.805778901913487,1,0,1.3266323057501042,1,0.059159876663617626,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,2,1,0.805778901913487,1,1,0.6967811434913388,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0.13828708970829856,1,0,1.3266323057501042,1,0.059159876663617626,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,2,0,3.0307516092641147,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,0.13828708970829856,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,0,0,-0.4649114951697873,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.8258677501436402,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.34379033021767086,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,0,-0.7159410983924884,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,1,1.0282761726485499,1,6,1.07953684978705,0,3.779968119530679,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0.5091158742667365,0,1,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,1,-0.8258677501436402,0,0,-0.7985097407556722,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.15837593793845184,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3,0,-0.677536236320265,0,0,-0.7458202685282561,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-1.1225307777903908,5,2,1.07953684978705,0,3.779968119530679,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,2.2890940401472393,1,1,0.6967811434913388,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.30670745176182707,1,2,0.8217436140834778,0,1.299429290952638,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-1.1225307777903908,4,1,0.7300905799569466,0,2.5396987052416584,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.7517019932319526,0,0,-0.6999961739694608,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.8258677501436402,0,0,-0.8150651363051967,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,-1.048365020878703,0,1,2.0194685842347457,1,0.059159876663617626,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1,1,0,0.13828708970829856,1,0,1.568882752772706,1,0.059159876663617626,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1,3,1,-1.8641883469072666,0,1,-0.542732028771328,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.23254169485013945,0,0,1.544454217694947,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,2.2890940401472393,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,2,0,1.6957679848537381,0,0,-0.5386961363239314,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.1024419295602375,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,0,-0.8180932668929792,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.4732707141186754,1,1,2.0194685842347457,1,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,0.9541104157368622,0,0,-0.8221291593403759,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,1,1,-0.8258677501436402,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,1,0,0.43495011735504896,0,0,0.08085938193637329,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,3,1,-0.8258677501436402,0,1,-0.49246506101413806,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,0,0,-0.8176862861419811,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,1,0,-0.8122356510839728,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.7316131450017994,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,1.176607686471925,0,0,-0.5386961363239314,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0.9541104157368622,0,0,0.08085938193637329,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,-0.5292047224968899,0,0,2.0194685842347457,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-1.8641883469072666,1,1,-0.4541119702415197,0,0.6792945838081278,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.38087320867351465,0,0,1.2057105726143018,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,0,0.805778901913487,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,1.3991049572069878,1,0,1.3266323057501042,1,0.059159876663617626,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,-0.010044424115076634,0,0,-0.7333056104350685,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,1.6957679848537381,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.7517019932319526,0,0,-0.8221291593403759,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,1,1,0.6574473880901118,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,2,1,-0.15837593793845184,0,0,-0.6840464045374927,1,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.4417959575148906,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.2866186035316738,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-1.7158568330838915,0,1,0.40608060706421645,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.9000335070553279,1,0,-0.8509957226075889,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.3607843604433614,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,1.547436471030363,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.15837593793845184,1,0,1.3799274040950766,1,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,3,0,-0.677536236320265,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.06412133279661097,3,0,-0.1753204657900284,0,1.299429290952638,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,3,1,-0.8258677501436402,0,0,-0.8178897765174802,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.30670745176182707,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.30670745176182707,1,0,-0.8088053847541327,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.010044424115076634,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,3,0,-1.3450280485254535,0,0,-0.2825162885975297,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,0,0,-0.4649114951697873,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.45503896558520224,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.45503896558520224,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.04712730257092044,0,0,-0.4127259038721783,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,1.3991049572069878,1,3,0.472699479995432,0,1.9195639980971482,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0.43495011735504896,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.805778901913487,0,0,0.2607303388506552,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,1,0,0.5091158742667365,1,0,2.0194685842347457,1,0.059159876663617626,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,1,-0.6033704794085775,2,2,2.0194685842347457,1,1.9195639980971482,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,3,0,-0.38087320867351465,1,0,-0.4127259038721783,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,0.13828708970829856,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,3.0307516092641147,1,1,2.0194685842347457,1,0.6792945838081278,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
0,3,0,-0.9741992639670155,1,1,-0.2116580328434187,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.06412133279661097,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,-0.7517019932319526,1,0,1.3799274040950766,1,0.059159876663617626,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3,0,0.13828708970829856,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-1.8641883469072666,1,1,-0.0784202869809876,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-1.7158568330838915,0,1,-0.5883574779635649,1,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,0.2866186035316738,0,0,-0.732496493942013,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.45503896558520224,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,1.3991049572069878,1,2,1.9564834680088692,0,1.299429290952638,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,0,-2.1111603174231863,1,1,-0.49024604691941104,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.08421018102676424,0,0,-0.8150651363051967,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.8258677501436402,0,0,-0.6355963151329722,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.3607843604433614,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.2866186035316738,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.49024604691941104,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.8799446588251746,0,0,-0.8475654562777489,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.677536236320265,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.5091158742667365,1,2,2.0194685842347457,1,1.299429290952638,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,3,0,-0.9741992639670155,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.6216022279420506,1,0,2.0194685842347457,1,0.059159876663617626,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,1,0,1.4361878356628317,0,0,0.7258511971340511,0,-0.5609748304808925,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,3,1,0.10120421125245477,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,1,0,-0.022702684165789206,0,0.059159876663617626,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.21245284661998617,0,0,-0.787608470639655,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.38087320867351465,0,0,-0.732496493942013,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.3991049572069878,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,1,2.0665967694121763,0,0,-0.6840464045374927,1,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,1.8440994986771135,1,3,-0.0784202869809876,0,1.9195639980971482,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.8258677501436402,0,0,-0.8172841503999237,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,1,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1,3,1,-1.790022589995579,0,0,-0.5883574779635649,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8178897765174802,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.0282761726485499,0,1,2.0194685842347457,1,0.059159876663617626,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,3,1,-1.1966965347020784,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.9000335070553279,1,0,1.568882752772706,1,0.059159876663617626,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
